"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.07776427268981934,"[[[[Question]]]]: What happened to the crew onboard during the plugs-out test?>>>>[[[[Sentence]]]]: The plugs-out test began on the morning of January 27, 1967, and immediately was plagued with problems.",1.0,0.07776427268981934,"[[[[Question]]]]: What happened to the crew onboard during the plugs-out test?>>>>[[[[Sentence]]]]: The plugs-out test began on the morning of January 27, 1967, and immediately was plagued with problems.","Failed"
0.0,1.0,0.0,0.001491844654083252,"[[[[Question]]]]: Who originally hosted the syndicated version of Who Wants to Be a Millionaire?>>>>[[[[Sentence]]]]: Millionaire ended its run on the network's primetime lineup after three years in 2002, with Buena Vista Television relaunching the show as a syndicated program (under that incarnation's original host Meredith Vieira) in September of that year.",0.0,0.001491844654083252,"[[[[Question]]]]: Who originally hosted the syndicated version of Who Wants to Be a Millionaire?>>>>[[[[Sentence]]]]: Millionaire ended its run on the network's primetime lineup after three years in 2002, with Buena Vista Television relaunching the show as a syndicated program (under that incarnation's original host Meredith Vieira) in September of that year.","Failed"
0.0,1.0,0.0,0.001271069049835205,"[[[[Question]]]]: In what city is the last Huguenot congregation in the US?>>>>[[[[Sentence]]]]: The last active Huguenot congregation in North America worships in Charleston, South Carolina, at a church that dates to 1844.",0.0,0.001271069049835205,"[[[[Question]]]]: In what city is the last Huguenot congregation in the US?>>>>[[[[Sentence]]]]: The last active Huguenot congregation in North America worships in Charleston, South Carolina, at a church that dates to 1844.","Failed"
1.0,1.0,1.0,0.0008170008659362793,"[[[[Question]]]]: What country is this teaching subject discussing?>>>>[[[[Sentence]]]]: The advantage here is that students learn from teachers who specialize in one subject and who tend to be more knowledgeable in that one area than a teacher who teaches many subjects.",1.0,0.0008170008659362793,"[[[[Question]]]]: What country is this teaching subject discussing?>>>>[[[[Sentence]]]]: The advantage here is that students learn from teachers who specialize in one subject and who tend to be more knowledgeable in that one area than a teacher who teaches many subjects.","Failed"
0.0,1.0,0.0,0.0052294135093688965,"[[[[Question]]]]: Changes in rainfall reduced what kind of vegetation cover in the Amazon basin?>>>>[[[[Sentence]]]]: Analyses of sediment deposits from Amazon basin paleolakes and from the Amazon Fan indicate that rainfall in the basin during the LGM was lower than for the present, and this was almost certainly associated with reduced moist tropical vegetation cover in the basin.",0.0,0.0052294135093688965,"[[[[Question]]]]: Changes in rainfall reduced what kind of vegetation cover in the Amazon basin?>>>>[[[[Sentence]]]]: Analyses of sediment deposits from Amazon basin paleolakes and from the Amazon Fan indicate that rainfall in the basin during the LGM was lower than for the present, and this was almost certainly associated with reduced moist tropical vegetation cover in the basin.","Failed"
1.0,1.0,1.0,0.2045465111732483,"[[[[Question]]]]: What brand sponsored the ""Crash the Super Bowl"" contest?>>>>[[[[Sentence]]]]: This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount.",1.0,0.2045465111732483,"[[[[Question]]]]: What brand sponsored the ""Crash the Super Bowl"" contest?>>>>[[[[Sentence]]]]: This would be the final year in a multi-year contract with Anheuser-Busch InBev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount.","Failed"
1.0,1.0,1.0,0.0027891993522644043,"[[[[Question]]]]: The steps around the water feature can be drained for what uses?>>>>[[[[Sentence]]]]: This is in front of the bronze doors leading to the refreshment rooms, a central path flanked by lawns leads to the sculpture gallery; the north, east and west sides have herbaceous borders along the museum walls with paths in front which continues along the south façade; in the two corners by the north façade there is planted an American Sweetgum tree; the southern, eastern and western edges of the lawns have glass planters which contain orange and lemon trees in summer, these are replaced by bay trees in winter.",1.0,0.0027891993522644043,"[[[[Question]]]]: The steps around the water feature can be drained for what uses?>>>>[[[[Sentence]]]]: This is in front of the bronze doors leading to the refreshment rooms, a central path flanked by lawns leads to the sculpture gallery; the north, east and west sides have herbaceous borders along the museum walls with paths in front which continues along the south façade; in the two corners by the north façade there is planted an American Sweetgum tree; the southern, eastern and western edges of the lawns have glass planters which contain orange and lemon trees in summer, these are replaced by bay trees in winter.","Failed"
0.0,1.0,0.0,0.008174300193786621,"[[[[Question]]]]: Who discovered pottery found on Black Hammock Island?>>>>[[[[Sentence]]]]: On Black Hammock Island in the national Timucuan Ecological and Historic Preserve, a University of North Florida team discovered some of the oldest remnants of pottery in the United States, dating to 2500 BC.",0.0,0.008174300193786621,"[[[[Question]]]]: Who discovered pottery found on Black Hammock Island?>>>>[[[[Sentence]]]]: On Black Hammock Island in the national Timucuan Ecological and Historic Preserve, a University of North Florida team discovered some of the oldest remnants of pottery in the United States, dating to 2500 BC.","Failed"
1.0,1.0,1.0,0.0018330812454223633,"[[[[Question]]]]: The V&A's youth outreach programme was a hallmark of whose directorship?>>>>[[[[Sentence]]]]: In July 1973, as part of its outreach programme to young people, the V&A became the first museum in Britain to present a rock concert.",1.0,0.0018330812454223633,"[[[[Question]]]]: The V&A's youth outreach programme was a hallmark of whose directorship?>>>>[[[[Sentence]]]]: In July 1973, as part of its outreach programme to young people, the V&A became the first museum in Britain to present a rock concert.","Failed"
0.0,1.0,0.0,0.0026220083236694336,"[[[[Question]]]]: What administrative division did Kublai leave unmodified?>>>>[[[[Sentence]]]]: He restored the Imperial Secretariat and left the local administrative structure of past Chinese dynasties unchanged.",0.0,0.0026220083236694336,"[[[[Question]]]]: What administrative division did Kublai leave unmodified?>>>>[[[[Sentence]]]]: He restored the Imperial Secretariat and left the local administrative structure of past Chinese dynasties unchanged.","Failed"
1.0,1.0,1.0,0.003362417221069336,"[[[[Question]]]]: What is as important as identifying plague symptoms?>>>>[[[[Sentence]]]]: Most work has been done on the spread of the plague in England, and even estimates of overall population at the start vary by over 100% as no census was undertaken between the time of publication of the Domesday Book and the year 1377.",1.0,0.003362417221069336,"[[[[Question]]]]: What is as important as identifying plague symptoms?>>>>[[[[Sentence]]]]: Most work has been done on the spread of the plague in England, and even estimates of overall population at the start vary by over 100% as no census was undertaken between the time of publication of the Domesday Book and the year 1377.","Failed"
1.0,1.0,1.0,0.016562581062316895,"[[[[Question]]]]: Which countries use the green Greek cross as a symbol of pharmacy?>>>>[[[[Sentence]]]]: Pharmacy organizations often use other symbols, such as the Bowl of Hygieia which is often used in the Netherlands, conical measures, and caduceuses in their logos.",1.0,0.016562581062316895,"[[[[Question]]]]: Which countries use the green Greek cross as a symbol of pharmacy?>>>>[[[[Sentence]]]]: Pharmacy organizations often use other symbols, such as the Bowl of Hygieia which is often used in the Netherlands, conical measures, and caduceuses in their logos.","Failed"
1.0,1.0,1.0,0.005351006984710693,"[[[[Question]]]]: Where was the ESPN Deportes Spanish version of Super Bowl 50 available?>>>>[[[[Sentence]]]]: CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku).",1.0,0.005351006984710693,"[[[[Question]]]]: Where was the ESPN Deportes Spanish version of Super Bowl 50 available?>>>>[[[[Sentence]]]]: CBS provided digital streams of the game via CBSSports.com, and the CBS Sports apps on tablets, Windows 10, Xbox One and other digital media players (such as Chromecast and Roku).","Failed"
0.0,1.0,0.0,0.0013137459754943848,"[[[[Question]]]]: How thick are chloroplasts in land plants?>>>>[[[[Sentence]]]]: In land plants, chloroplasts are generally lens-shaped, 5–8 μm in diameter and 1–3 μm thick.",0.0,0.0013137459754943848,"[[[[Question]]]]: How thick are chloroplasts in land plants?>>>>[[[[Sentence]]]]: In land plants, chloroplasts are generally lens-shaped, 5–8 μm in diameter and 1–3 μm thick.","Failed"
0.0,1.0,0.0,0.0010952949523925781,"[[[[Question]]]]: Which awards show has its rights rotated among the four major networks on a yearly basis?>>>>[[[[Sentence]]]]: ABC currently holds the broadcast rights to the Academy Awards, Emmy Awards (which are rotated across all four major networks on a year-to-year basis), American Music Awards, Disney Parks Christmas Day Parade, Tournament of Roses Parade, Country Music Association Awards and the CMA Music Festival.",0.0,0.0010952949523925781,"[[[[Question]]]]: Which awards show has its rights rotated among the four major networks on a yearly basis?>>>>[[[[Sentence]]]]: ABC currently holds the broadcast rights to the Academy Awards, Emmy Awards (which are rotated across all four major networks on a year-to-year basis), American Music Awards, Disney Parks Christmas Day Parade, Tournament of Roses Parade, Country Music Association Awards and the CMA Music Festival.","Failed"
1.0,1.0,1.0,0.0010636448860168457,"[[[[Question]]]]: What is Jacksonville's hottest recorded temperature?>>>>[[[[Sentence]]]]: These are caused by the rapid heating of the land relative to the water, combined with extremely high humidity.",1.0,0.0010636448860168457,"[[[[Question]]]]: What is Jacksonville's hottest recorded temperature?>>>>[[[[Sentence]]]]: These are caused by the rapid heating of the land relative to the water, combined with extremely high humidity.","Failed"
0.0,1.0,0.0,0.0030617713928222656,"[[[[Question]]]]: What attracts the tourists to Kenya?>>>>[[[[Sentence]]]]: Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast.",0.0,0.0030617713928222656,"[[[[Question]]]]: What attracts the tourists to Kenya?>>>>[[[[Sentence]]]]: Tourists, the largest number being from Germany and the United Kingdom, are attracted mainly to the coastal beaches and the game reserves, notably, the expansive East and West Tsavo National Park 20,808 square kilometres (8,034 sq mi) in the southeast.","Failed"
0.0,1.0,0.0,0.0020728111267089844,"[[[[Question]]]]: What was the date of Tesla's death?>>>>[[[[Sentence]]]]: On 7 January 1943, at the age of 86, Tesla died alone in room 3327 of the New Yorker Hotel.",0.0,0.0020728111267089844,"[[[[Question]]]]: What was the date of Tesla's death?>>>>[[[[Sentence]]]]: On 7 January 1943, at the age of 86, Tesla died alone in room 3327 of the New Yorker Hotel.","Failed"
0.0,1.0,0.0,0.0015491247177124023,"[[[[Question]]]]: What is the name of the largest university press in the U.S?>>>>[[[[Sentence]]]]: The university is also home to the University of Chicago Press, the largest university press in the United States.",0.0,0.0015491247177124023,"[[[[Question]]]]: What is the name of the largest university press in the U.S?>>>>[[[[Sentence]]]]: The university is also home to the University of Chicago Press, the largest university press in the United States.","Failed"
1.0,1.0,1.0,0.003965795040130615,"[[[[Question]]]]: What year did King Sigismund III Vasa move his court to Warsaw?>>>>[[[[Sentence]]]]: In 1573 the city gave its name to the Warsaw Confederation, formally establishing religious freedom in the Polish–Lithuanian Commonwealth.",1.0,0.003965795040130615,"[[[[Question]]]]: What year did King Sigismund III Vasa move his court to Warsaw?>>>>[[[[Sentence]]]]: In 1573 the city gave its name to the Warsaw Confederation, formally establishing religious freedom in the Polish–Lithuanian Commonwealth.","Failed"
0.0,1.0,0.0,0.0016015172004699707,"[[[[Question]]]]: A decision made by what entity restored Tesla's patents?>>>>[[[[Sentence]]]]: In 1943, a Supreme Court of the United States decision restored the prior patents of Tesla, Oliver Lodge, and John Stone.",0.0,0.0016015172004699707,"[[[[Question]]]]: A decision made by what entity restored Tesla's patents?>>>>[[[[Sentence]]]]: In 1943, a Supreme Court of the United States decision restored the prior patents of Tesla, Oliver Lodge, and John Stone.","Failed"
1.0,1.0,1.0,0.0008563995361328125,"[[[[Question]]]]: When did Tugh Temur found his academy?>>>>[[[[Sentence]]]]: Due to the fact that the bureaucracy was dominated by El Temür, Tugh Temür is known for his cultural contribution instead.",1.0,0.0008563995361328125,"[[[[Question]]]]: When did Tugh Temur found his academy?>>>>[[[[Sentence]]]]: Due to the fact that the bureaucracy was dominated by El Temür, Tugh Temür is known for his cultural contribution instead.","Failed"
1.0,1.0,1.0,0.009363114833831787,"[[[[Question]]]]: When did ABC begin broadcasting the Miss America Pageant?>>>>[[[[Sentence]]]]: Under its current contract with the Miss America Organization, ABC will continue to broadcast the pageant through 2016.",1.0,0.009363114833831787,"[[[[Question]]]]: When did ABC begin broadcasting the Miss America Pageant?>>>>[[[[Sentence]]]]: Under its current contract with the Miss America Organization, ABC will continue to broadcast the pageant through 2016.","Failed"
0.0,1.0,0.0,0.0014393925666809082,"[[[[Question]]]]: Where did the Meuse flow before the flood?>>>>[[[[Sentence]]]]: Before the St. Elizabeth's flood (1421), the Meuse flowed just south of today's line Merwede-Oude Maas to the North Sea and formed an archipelago-like estuary with Waal and Lek.",0.0,0.0014393925666809082,"[[[[Question]]]]: Where did the Meuse flow before the flood?>>>>[[[[Sentence]]]]: Before the St. Elizabeth's flood (1421), the Meuse flowed just south of today's line Merwede-Oude Maas to the North Sea and formed an archipelago-like estuary with Waal and Lek.","Failed"
0.0,1.0,0.0,0.03665566444396973,"[[[[Question]]]]: What was the name of the Media Day event for Super Bowl 50?>>>>[[[[Sentence]]]]: The game's media day, which was typically held on the Tuesday afternoon prior to the game, was moved to the Monday evening and re-branded as Super Bowl Opening Night.",0.0,0.03665566444396973,"[[[[Question]]]]: What was the name of the Media Day event for Super Bowl 50?>>>>[[[[Sentence]]]]: The game's media day, which was typically held on the Tuesday afternoon prior to the game, was moved to the Monday evening and re-branded as Super Bowl Opening Night.","Failed"
0.0,1.0,0.0,0.0019047856330871582,"[[[[Question]]]]: What is the main judicial body of the EU?>>>>[[[[Sentence]]]]: Today the Court of Justice of the European Union (CJEU) is the main judicial body, within which there is a higher European Court of Justice (commonly abbreviated as ECJ) that deals with cases that contain more public importance, and a General Court that deals with issues of detail but without general importance.",0.0,0.0019047856330871582,"[[[[Question]]]]: What is the main judicial body of the EU?>>>>[[[[Sentence]]]]: Today the Court of Justice of the European Union (CJEU) is the main judicial body, within which there is a higher European Court of Justice (commonly abbreviated as ECJ) that deals with cases that contain more public importance, and a General Court that deals with issues of detail but without general importance.","Failed"
1.0,1.0,1.0,0.4653525948524475,"[[[[Question]]]]: What is the observable effect of W and Z boson exchange?>>>>[[[[Sentence]]]]: The weak force is due to the exchange of the heavy W and Z bosons.",1.0,0.4653525948524475,"[[[[Question]]]]: What is the observable effect of W and Z boson exchange?>>>>[[[[Sentence]]]]: The weak force is due to the exchange of the heavy W and Z bosons.","Failed"
1.0,1.0,1.0,0.000999748706817627,"[[[[Question]]]]: When was Dali conquered by the Yuan?>>>>[[[[Sentence]]]]: However, the corruption in the Yuan dynasty began during the reign of Temür Khan.",1.0,0.000999748706817627,"[[[[Question]]]]: When was Dali conquered by the Yuan?>>>>[[[[Sentence]]]]: However, the corruption in the Yuan dynasty began during the reign of Temür Khan.","Failed"
1.0,1.0,0.0,0.9949360489845276,"[[[[Question]]]]: What broadcast group is the largest operator of ABC stations?>>>>[[[[Sentence]]]]: The E. W. Scripps Company is the largest operator of ABC stations in terms of overall market reach, owning 15 ABC-affiliated stations (including affiliates in larger markets such as Cleveland, Phoenix, Detroit and Denver), and through its ownership of Phoenix affiliate KNXV, Las Vegas affiliate KTNV-TV and Tucson affiliate KGUN-TV, the only provider of ABC programming for the majority of Arizona (outside of the Yuma-El Centro market) and Southern Nevada.",0.0,0.9949360489845276,"[[[[Question]]]]: What broadcast group is the largest operator of ABC stations?>>>>[[[[Sentence]]]]: The E. W. Scripps Company is the largest operator of ABC stations in terms of overall market reach, owning 15 ABC-affiliated stations (including affiliates in larger markets such as Cleveland, Phoenix, Detroit and Denver), and through its ownership of Phoenix affiliate KNXV, Las Vegas affiliate KTNV-TV and Tucson affiliate KGUN-TV, the only provider of ABC programming for the majority of Arizona (outside of the Yuma-El Centro market) and Southern Nevada.","Skipped"
0.0,1.0,0.0,0.05081278085708618,"[[[[Question]]]]: What type of immune systems are found in all plants and animals?>>>>[[[[Sentence]]]]: Innate immune systems are found in all plants and animals.",0.0,0.05081278085708618,"[[[[Question]]]]: What type of immune systems are found in all plants and animals?>>>>[[[[Sentence]]]]: Innate immune systems are found in all plants and animals.","Failed"
0.0,1.0,0.0,0.15095335245132446,"[[[[Question]]]]: By justification certain racial and geographical theories, Europe thought of itself as what?>>>>[[[[Sentence]]]]: According to Siad, orientalism allowed Europe to establish itself as the superior and the norm, which justified its dominance over the essentialized Orient.",0.0,0.15095335245132446,"[[[[Question]]]]: By justification certain racial and geographical theories, Europe thought of itself as what?>>>>[[[[Sentence]]]]: According to Siad, orientalism allowed Europe to establish itself as the superior and the norm, which justified its dominance over the essentialized Orient.","Failed"
0.0,1.0,0.0,0.0029894113540649414,"[[[[Question]]]]: Why did Tesla sever ties with his family?>>>>[[[[Sentence]]]]: In December 1878, Tesla left Graz and severed all relations with his family to hide the fact that he dropped out of school.",0.0,0.0029894113540649414,"[[[[Question]]]]: Why did Tesla sever ties with his family?>>>>[[[[Sentence]]]]: In December 1878, Tesla left Graz and severed all relations with his family to hide the fact that he dropped out of school.","Failed"
0.0,1.0,0.0,0.2255895733833313,"[[[[Question]]]]: $500 Million was supplied for the Capital City - ABC merger by what investor?>>>>[[[[Sentence]]]]: The remaining $500 million was loaned by Warren Buffett, who promised that his company Berkshire Hathaway would purchase $3 million in shares, at $172.50 apiece.",0.0,0.2255895733833313,"[[[[Question]]]]: $500 Million was supplied for the Capital City - ABC merger by what investor?>>>>[[[[Sentence]]]]: The remaining $500 million was loaned by Warren Buffett, who promised that his company Berkshire Hathaway would purchase $3 million in shares, at $172.50 apiece.","Failed"
1.0,1.0,1.0,0.0008761286735534668,"[[[[Question]]]]: The term ""southern"" California usually refers to how many of the southern-most counties of the state?>>>>[[[[Sentence]]]]: ""Southern California"" is not a formal geographic designation, and definitions of what constitutes southern California vary.",1.0,0.0008761286735534668,"[[[[Question]]]]: The term ""southern"" California usually refers to how many of the southern-most counties of the state?>>>>[[[[Sentence]]]]: ""Southern California"" is not a formal geographic designation, and definitions of what constitutes southern California vary.","Failed"
0.0,1.0,0.0,0.0031319260597229004,"[[[[Question]]]]: When was 7 Lincoln Square completed?>>>>[[[[Sentence]]]]: Both buildings were completed in June 1979.",0.0,0.0031319260597229004,"[[[[Question]]]]: When was 7 Lincoln Square completed?>>>>[[[[Sentence]]]]: Both buildings were completed in June 1979.","Failed"
0.0,1.0,1.0,0.7050366401672363,"[[[[Question]]]]: What country was under the control of Norman barons?>>>>[[[[Sentence]]]]: These Normans began a long period of slow conquest during which almost all of Wales was at some point subject to Norman interference.",1.0,0.7050366401672363,"[[[[Question]]]]: What country was under the control of Norman barons?>>>>[[[[Sentence]]]]: These Normans began a long period of slow conquest during which almost all of Wales was at some point subject to Norman interference.","Skipped"
0.0,1.0,0.0,0.07753145694732666,"[[[[Question]]]]: What kind of water body is rumored to be obscuring Genghis Khan's burial site?>>>>[[[[Sentence]]]]: Folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the Sumerian King Gilgamesh of Uruk and Atilla the Hun).",0.0,0.07753145694732666,"[[[[Question]]]]: What kind of water body is rumored to be obscuring Genghis Khan's burial site?>>>>[[[[Sentence]]]]: Folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the Sumerian King Gilgamesh of Uruk and Atilla the Hun).","Failed"
0.0,1.0,1.0,0.9971030950546265,"[[[[Question]]]]: Who develped the theory of relativity?>>>>[[[[Sentence]]]]: By the early 20th century, Einstein developed a theory of relativity that correctly predicted the action of forces on objects with increasing momenta near the speed of light, and also provided insight into the forces produced by gravitation and inertia.",1.0,0.9971030950546265,"[[[[Question]]]]: Who develped the theory of relativity?>>>>[[[[Sentence]]]]: By the early 20th century, Einstein developed a theory of relativity that correctly predicted the action of forces on objects with increasing momenta near the speed of light, and also provided insight into the forces produced by gravitation and inertia.","Skipped"
0.0,1.0,0.0,0.0016186237335205078,"[[[[Question]]]]: Where was a beer, wine and food festival held at prior to the Super Bowl?>>>>[[[[Sentence]]]]: In addition, there are $2 million worth of other ancillary events, including a week-long event at the Santa Clara Convention Center, a beer, wine and food festival at Bellomy Field at Santa Clara University, and a pep rally.",0.0,0.0016186237335205078,"[[[[Question]]]]: Where was a beer, wine and food festival held at prior to the Super Bowl?>>>>[[[[Sentence]]]]: In addition, there are $2 million worth of other ancillary events, including a week-long event at the Santa Clara Convention Center, a beer, wine and food festival at Bellomy Field at Santa Clara University, and a pep rally.","Failed"
1.0,1.0,1.0,0.00625157356262207,"[[[[Question]]]]: How would the word apothecary be viewed by contemporary English speakers?>>>>[[[[Sentence]]]]: The word pharmacy is derived from its root word pharma which was a term used since the 15th–17th centuries.",1.0,0.00625157356262207,"[[[[Question]]]]: How would the word apothecary be viewed by contemporary English speakers?>>>>[[[[Sentence]]]]: The word pharmacy is derived from its root word pharma which was a term used since the 15th–17th centuries.","Failed"
0.0,1.0,0.0,0.001577138900756836,"[[[[Question]]]]: What was Brisbane's job?>>>>[[[[Sentence]]]]: In an interview with newspaper editor Arthur Brisbane, Tesla said that he did not believe in telepathy, stating, """,0.0,0.001577138900756836,"[[[[Question]]]]: What was Brisbane's job?>>>>[[[[Sentence]]]]: In an interview with newspaper editor Arthur Brisbane, Tesla said that he did not believe in telepathy, stating, ""","Failed"
0.0,1.0,0.0,0.001470327377319336,"[[[[Question]]]]: Who edited Electrical World magazine?>>>>[[[[Sentence]]]]: In 1888, the editor of Electrical World magazine, Thomas Commerford Martin (a friend and publicist), arranged for Tesla to demonstrate his alternating current system, including his induction motor, at the American Institute of Electrical Engineers (now IEEE).",0.0,0.001470327377319336,"[[[[Question]]]]: Who edited Electrical World magazine?>>>>[[[[Sentence]]]]: In 1888, the editor of Electrical World magazine, Thomas Commerford Martin (a friend and publicist), arranged for Tesla to demonstrate his alternating current system, including his induction motor, at the American Institute of Electrical Engineers (now IEEE).","Failed"
1.0,1.0,1.0,0.1933668851852417,"[[[[Question]]]]: What is the most distinctive feature of ctenophora?>>>>[[[[Sentence]]]]: Like cnidarians, their bodies consist of a mass of jelly, with one layer of cells on the outside and another lining the internal cavity.",1.0,0.1933668851852417,"[[[[Question]]]]: What is the most distinctive feature of ctenophora?>>>>[[[[Sentence]]]]: Like cnidarians, their bodies consist of a mass of jelly, with one layer of cells on the outside and another lining the internal cavity.","Failed"
0.0,1.0,0.0,0.014413654804229736,"[[[[Question]]]]: What flood impacted the Meuse?>>>>[[[[Sentence]]]]: Before the St. Elizabeth's flood (1421), the Meuse flowed just south of today's line Merwede-Oude Maas to the North Sea and formed an archipelago-like estuary with Waal and Lek.",0.0,0.014413654804229736,"[[[[Question]]]]: What flood impacted the Meuse?>>>>[[[[Sentence]]]]: Before the St. Elizabeth's flood (1421), the Meuse flowed just south of today's line Merwede-Oude Maas to the North Sea and formed an archipelago-like estuary with Waal and Lek.","Failed"
0.0,1.0,0.0,0.26210546493530273,"[[[[Question]]]]: What style were the mass constructed residential blocks designed in?>>>>[[[[Sentence]]]]: Mass residential blocks were erected, with basic design typical of Eastern bloc countries.",0.0,0.26210546493530273,"[[[[Question]]]]: What style were the mass constructed residential blocks designed in?>>>>[[[[Sentence]]]]: Mass residential blocks were erected, with basic design typical of Eastern bloc countries.","Failed"
0.0,1.0,0.0,0.0013298988342285156,"[[[[Question]]]]: Which player played even though he broke his arm two weeks prior to the Super Bowl?>>>>[[[[Sentence]]]]: Linebacker Luke Kuechly had 11 total tackles, while Thomas Davis had seven, despite playing just two weeks after breaking his right arm in the NFC title game.",0.0,0.0013298988342285156,"[[[[Question]]]]: Which player played even though he broke his arm two weeks prior to the Super Bowl?>>>>[[[[Sentence]]]]: Linebacker Luke Kuechly had 11 total tackles, while Thomas Davis had seven, despite playing just two weeks after breaking his right arm in the NFC title game.","Failed"
0.0,1.0,0.0,0.0014609098434448242,"[[[[Question]]]]: What does isobaric mean?>>>>[[[[Sentence]]]]: The main difference is that heat addition (in the boiler) and rejection (in the condenser) are isobaric (constant pressure) processes in the Rankine cycle and isothermal (constant temperature) processes in the theoretical Carnot cycle.",0.0,0.0014609098434448242,"[[[[Question]]]]: What does isobaric mean?>>>>[[[[Sentence]]]]: The main difference is that heat addition (in the boiler) and rejection (in the condenser) are isobaric (constant pressure) processes in the Rankine cycle and isothermal (constant temperature) processes in the theoretical Carnot cycle.","Failed"
1.0,1.0,0.0,0.526095449924469,"[[[[Question]]]]: What is this doctrine of God appointing authorities called?>>>>[[[[Sentence]]]]: First, in choosing violence over lawful submission to the secular government, they were ignoring Christ's counsel to ""Render unto Caesar the things that are Caesar's""; St. Paul had written in his epistle to the Romans 13:1–7 that all authorities are appointed by God and therefore should not be resisted.",0.0,0.526095449924469,"[[[[Question]]]]: What is this doctrine of God appointing authorities called?>>>>[[[[Sentence]]]]: First, in choosing violence over lawful submission to the secular government, they were ignoring Christ's counsel to ""Render unto Caesar the things that are Caesar's""; St. Paul had written in his epistle to the Romans 13:1–7 that all authorities are appointed by God and therefore should not be resisted.","Skipped"
1.0,1.0,1.0,0.0010015368461608887,"[[[[Question]]]]: When did Luther introduce the new worship?>>>>[[[[Sentence]]]]: Merciful God, what misery I have seen,"" Luther wrote, ""the common people knowing nothing at all of Christian doctrine ... and unfortunately many pastors are well-nigh unskilled and incapable of teaching.""",1.0,0.0010015368461608887,"[[[[Question]]]]: When did Luther introduce the new worship?>>>>[[[[Sentence]]]]: Merciful God, what misery I have seen,"" Luther wrote, ""the common people knowing nothing at all of Christian doctrine ... and unfortunately many pastors are well-nigh unskilled and incapable of teaching.""","Failed"
0.0,1.0,0.0,0.002274811267852783,"[[[[Question]]]]: When was the Upper Rhine sold to Burgundy?>>>>[[[[Sentence]]]]: The Alsace on the left banks of the Upper Rhine was sold to Burgundy by Archduke Sigismund of Austria in 1469 and eventually fell to France in the Thirty Years' War.",0.0,0.002274811267852783,"[[[[Question]]]]: When was the Upper Rhine sold to Burgundy?>>>>[[[[Sentence]]]]: The Alsace on the left banks of the Upper Rhine was sold to Burgundy by Archduke Sigismund of Austria in 1469 and eventually fell to France in the Thirty Years' War.","Failed"
1.0,1.0,1.0,0.14923667907714844,"[[[[Question]]]]: When was Japan accepted as an Arab-friendly state?>>>>[[[[Sentence]]]]: On November 7, 1973, the Saudi and Kuwaiti governments declared Japan a ""nonfriendly"" country to encourage it to change its noninvolvement policy.",1.0,0.14923667907714844,"[[[[Question]]]]: When was Japan accepted as an Arab-friendly state?>>>>[[[[Sentence]]]]: On November 7, 1973, the Saudi and Kuwaiti governments declared Japan a ""nonfriendly"" country to encourage it to change its noninvolvement policy.","Failed"
0.0,1.0,0.0,0.005099177360534668,"[[[[Question]]]]: Because of certain statements what was the believed state of his religious views?>>>>[[[[Sentence]]]]: However, his religious views remain uncertain due to other statements that he made.",0.0,0.005099177360534668,"[[[[Question]]]]: Because of certain statements what was the believed state of his religious views?>>>>[[[[Sentence]]]]: However, his religious views remain uncertain due to other statements that he made.","Failed"
0.0,1.0,0.0,0.010094702243804932,"[[[[Question]]]]: What applies to equally to constant velocity motion as it does to rest.>>>>[[[[Sentence]]]]: Inertia therefore applies equally well to constant velocity motion as it does to rest.",0.0,0.010094702243804932,"[[[[Question]]]]: What applies to equally to constant velocity motion as it does to rest.>>>>[[[[Sentence]]]]: Inertia therefore applies equally well to constant velocity motion as it does to rest.","Failed"
1.0,1.0,1.0,0.0009900331497192383,"[[[[Question]]]]: How many Medieval Warm Period reconstructions covered 1,000+ years?>>>>[[[[Sentence]]]]: Most reconstructions shared some data series, particularly tree ring data, but newer reconstructions used additional data and covered a wider area, using a variety of statistical methods.",1.0,0.0009900331497192383,"[[[[Question]]]]: How many Medieval Warm Period reconstructions covered 1,000+ years?>>>>[[[[Sentence]]]]: Most reconstructions shared some data series, particularly tree ring data, but newer reconstructions used additional data and covered a wider area, using a variety of statistical methods.","Failed"
