"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.002136051654815674,"Kurosawa is a proved humanitarian. This movie is totally about people living in poverty. You will see nothing but angry in this movie. It makes you feel bad but still worth. All those who's too comfortable with materialization should spend 2.5 hours with this movie.",1.0,0.002136051654815674,"Kurosawa is a proved humanitarian. This movie is totally about people living in poverty. You will see nothing but angry in this movie. It makes you feel bad but still worth. All those who's too comfortable with materialization should spend 2.5 hours with this movie.","Failed"
1.0,1.0,1.0,0.0013491511344909668,"I think this show is definitely the greatest show. Jessica Alba does such a great job in it. Michael Weatherly also does an awesome job, as well as the rest of the cast. The show is very intriguing and they have wonderful storylines and their stunts are amazing. It's like watching a 1-hour movie. It's definitely worth watching.",1.0,0.0013491511344909668,"I think this show is definitely the greatest show. Jessica Alba does such a great job in it. Michael Weatherly also does an awesome job, as well as the rest of the cast. The show is very intriguing and they have wonderful storylines and their stunts are amazing. It's like watching a 1-hour movie. It's definitely worth watching.","Failed"
1.0,1.0,1.0,0.0014341473579406738,"This is one of the best of the genre. I saw it twice about 25yrs ago and have not had another opportunity to see it again since then. It rivals the Zatoichi series (also starring Katsu) in exciting swordplay.",1.0,0.0014341473579406738,"This is one of the best of the genre. I saw it twice about 25yrs ago and have not had another opportunity to see it again since then. It rivals the Zatoichi series (also starring Katsu) in exciting swordplay.","Failed"
1.0,1.0,1.0,0.005189180374145508,"I miss Dark Angel!..<br /><br />I understand not ever one likes it, but as far as I'm concerned the show should not have been canceled, especially for another space show mock up...<br /><br />I'm reading the books now. they are doing a pretty good job of explaining somethings, but I still think we should get a TV movie or something.<br /><br />THE FREAK NATION LIVES!!!!!!!!",1.0,0.005189180374145508,"I miss Dark Angel!..<br /><br />I understand not ever one likes it, but as far as I'm concerned the show should not have been canceled, especially for another space show mock up...<br /><br />I'm reading the books now. they are doing a pretty good job of explaining somethings, but I still think we should get a TV movie or something.<br /><br />THE FREAK NATION LIVES!!!!!!!!","Failed"
1.0,1.0,1.0,0.0012081265449523926,"This film very succeed in the Film festival in Karlovy Vary, Czech rep. Logically. It' s based on a very good book, excellent actors, good camera, the best director and ICELANDIC. It was probably the most black comedy I've seen.<br /><br />I really DO recommend it to you.",1.0,0.0012081265449523926,"This film very succeed in the Film festival in Karlovy Vary, Czech rep. Logically. It' s based on a very good book, excellent actors, good camera, the best director and ICELANDIC. It was probably the most black comedy I've seen.<br /><br />I really DO recommend it to you.","Failed"
1.0,1.0,1.0,0.012447357177734375,"As a history of Custer, this insn't even close (Custer dies to help the indians? I am sure the other members of the 7th Cav weren't consulted in THAT decision.) But as a western, this is fun. Flynn looks, and acts, the part of the dashing cavalier. And the ""Garry Owen"" is always nice to hear!",1.0,0.012447357177734375,"As a history of Custer, this insn't even close (Custer dies to help the indians? I am sure the other members of the 7th Cav weren't consulted in THAT decision.) But as a western, this is fun. Flynn looks, and acts, the part of the dashing cavalier. And the ""Garry Owen"" is always nice to hear!","Failed"
1.0,1.0,1.0,0.000995337963104248,"William H. Macy is brilliant as Everyman caught in a desperate situation. Starts off with a bang and never lets up. Twists and surprises are fresh, unpredictable. Use of film noir clips and frequent quotes and references to 30's and 40's flicks makes this a delightful ""must"" for movie buffs.",1.0,0.000995337963104248,"William H. Macy is brilliant as Everyman caught in a desperate situation. Starts off with a bang and never lets up. Twists and surprises are fresh, unpredictable. Use of film noir clips and frequent quotes and references to 30's and 40's flicks makes this a delightful ""must"" for movie buffs.","Failed"
0.0,1.0,0.0,0.0010401010513305664,"I thought this movie was horrible. I was bored and had to use all the self control I have to not scream at the screen. Mod Squad was beyond cheesy, beyond cliche, and utterly predictable.",0.0,0.0010401010513305664,"I thought this movie was horrible. I was bored and had to use all the self control I have to not scream at the screen. Mod Squad was beyond cheesy, beyond cliche, and utterly predictable.","Failed"
0.0,1.0,0.0,0.00126570463180542,"I appreciate a think positive feel good about yourself film, but this is too much. In the end they look like a bunch of loonies. This film is one of those finding yourself 70's plots, I know the film is made in 1980. A lot more of Clint and girl friend movie. This movie is a 3/10.",0.0,0.00126570463180542,"I appreciate a think positive feel good about yourself film, but this is too much. In the end they look like a bunch of loonies. This film is one of those finding yourself 70's plots, I know the film is made in 1980. A lot more of Clint and girl friend movie. This movie is a 3/10.","Failed"
1.0,1.0,1.0,0.0054776668548583984,"its too bad that no one knows anything about this movie, and it gets old telling people it's rap's version of spinal tap. and you know, im sorry i dont have any better comments, but damnit, go get the movie and watch it, and then make all your friends watch it too, just like im gonna.",1.0,0.0054776668548583984,"its too bad that no one knows anything about this movie, and it gets old telling people it's rap's version of spinal tap. and you know, im sorry i dont have any better comments, but damnit, go get the movie and watch it, and then make all your friends watch it too, just like im gonna.","Failed"
0.0,1.0,0.0,0.0026748180389404297,"In order to hold the public's attention for three hours, we were treated not so much to a family's romp through four generations and 120 years of Hungarian history, as to sexual liaisons with a sister, a sister-in-law and other adulteries. Oh yes, there was also a totally gratuitous rape. Having said all this, the first story of the relationship among the children of the patriarch was fresh and sensual - thanks to Jennifer Ehle.",0.0,0.0026748180389404297,"In order to hold the public's attention for three hours, we were treated not so much to a family's romp through four generations and 120 years of Hungarian history, as to sexual liaisons with a sister, a sister-in-law and other adulteries. Oh yes, there was also a totally gratuitous rape. Having said all this, the first story of the relationship among the children of the patriarch was fresh and sensual - thanks to Jennifer Ehle.","Failed"
0.0,1.0,0.0,0.08320420980453491,"Autobiography of founder of zoo in NYC starts out by being very cute and would be great family movie if it stayed there. however we get more and more involved with reality as gorilla grows up to be a wild thing not easily amenable to his ""mother's"" wishes - this might scare younger children, esp. scenes where Buddy tries to injure Gertrude. rather quick resolution at the end. below average.",0.0,0.08320420980453491,"Autobiography of founder of zoo in NYC starts out by being very cute and would be great family movie if it stayed there. however we get more and more involved with reality as gorilla grows up to be a wild thing not easily amenable to his ""mother's"" wishes - this might scare younger children, esp. scenes where Buddy tries to injure Gertrude. rather quick resolution at the end. below average.","Failed"
0.0,1.0,0.0,0.015253186225891113,"This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made. This should have been listed as a movie starring Peter Falk and not playing the caracter of Colombo because it does not do justice at all to our great lieutenant Colombo.",0.0,0.015253186225891113,"This should not have been listed as a Colombo because in my opinion it does not resemble any of the other Colombo ever made. This should have been listed as a movie starring Peter Falk and not playing the caracter of Colombo because it does not do justice at all to our great lieutenant Colombo.","Failed"
1.0,1.0,1.0,0.0010974407196044922,"The Buddy Holly Story is a great biography with a super performance from Gary Busey. Busey did his own singing for this film and he does a great job.",1.0,0.0010974407196044922,"The Buddy Holly Story is a great biography with a super performance from Gary Busey. Busey did his own singing for this film and he does a great job.","Failed"
1.0,1.0,1.0,0.009858548641204834,"I can't believe others took such a serious view of all this. God, it was a lot of fun rooting for Hop-a-long Cassidy. It was a great tribute to the Western serials of years ago. It wasn't meant to be a great cinema experience, except it was. So what if there wasn't a big special effects bonanza. It was a fun, tongue in cheek, look at old Western's. Man, relax and enjoy.",1.0,0.009858548641204834,"I can't believe others took such a serious view of all this. God, it was a lot of fun rooting for Hop-a-long Cassidy. It was a great tribute to the Western serials of years ago. It wasn't meant to be a great cinema experience, except it was. So what if there wasn't a big special effects bonanza. It was a fun, tongue in cheek, look at old Western's. Man, relax and enjoy.","Failed"
0.0,1.0,0.0,0.0006454586982727051,"i really wanted this to be good as i am from Liverpool where it is set but it truly awful. the acting from everyone involved is cringeworthy the script is terrible absolutly terrible. terrible",0.0,0.0006454586982727051,"i really wanted this to be good as i am from Liverpool where it is set but it truly awful. the acting from everyone involved is cringeworthy the script is terrible absolutly terrible. terrible","Failed"
1.0,1.0,1.0,0.000812232494354248,"A tender movie that represents how our daily life is a catalyst that causes us to change our thoughts, behaviors and emotions into people we're not. This story is a love story where true emotions arise. I credit Malcolm Jamal Warner (Win) and Challen Cates for outstanding performances . A movie definitely worth seeing, a holiday roadtrip that turns into an emotional turn-a-round. I suggest seeing it.",1.0,0.000812232494354248,"A tender movie that represents how our daily life is a catalyst that causes us to change our thoughts, behaviors and emotions into people we're not. This story is a love story where true emotions arise. I credit Malcolm Jamal Warner (Win) and Challen Cates for outstanding performances . A movie definitely worth seeing, a holiday roadtrip that turns into an emotional turn-a-round. I suggest seeing it.","Failed"
1.0,1.0,1.0,0.003785550594329834,"A quite easy to watch tale of 2 thieves, with that love/hate type relationship between them. Chrisopher Walken stars and is very good as the silent rogue with a scam bigger than he's letting on.",1.0,0.003785550594329834,"A quite easy to watch tale of 2 thieves, with that love/hate type relationship between them. Chrisopher Walken stars and is very good as the silent rogue with a scam bigger than he's letting on.","Failed"
1.0,1.0,1.0,0.0014635324478149414,"This a fantastic movie of three prisoners who become famous. One of the actors is george clooney and I'm not a fan but this roll is not bad. Another good thing about the movie is the soundtrack (The man of constant sorrow). I recommand this movie to everybody. Greetings Bart",1.0,0.0014635324478149414,"This a fantastic movie of three prisoners who become famous. One of the actors is george clooney and I'm not a fan but this roll is not bad. Another good thing about the movie is the soundtrack (The man of constant sorrow). I recommand this movie to everybody. Greetings Bart","Failed"
0.0,1.0,0.0,0.011687219142913818,"My ten-year old liked it. For me it was hard to get through it. Christopher Lloyd played it way over the top and the suit was tedious and unfunny. Sorry to see Jeff Daniels in this.",0.0,0.011687219142913818,"My ten-year old liked it. For me it was hard to get through it. Christopher Lloyd played it way over the top and the suit was tedious and unfunny. Sorry to see Jeff Daniels in this.","Failed"
1.0,1.0,1.0,0.0011754631996154785,"A story of love between two people at the end of WWII. Beautifully filmed, very romantic and yet rather fatalistic fable of budding love and war that would not end. If you want happy endings don't watch Wajda movies, sweety.",1.0,0.0011754631996154785,"A story of love between two people at the end of WWII. Beautifully filmed, very romantic and yet rather fatalistic fable of budding love and war that would not end. If you want happy endings don't watch Wajda movies, sweety.","Failed"
1.0,1.0,1.0,0.10247761011123657,"This movie is a story of a Catholic nun as an advisor of convicted killer on death row. The movie describes what she does as a nun, who does not have any productive role. She might have had doubt in her actual role. But eventually she does the role only a nun could do, who has nothing but faith in Christ. In America, there are so many movies that describe condemned criminals or jails. Those scenes, especially execution, are too much different from Japan.",1.0,0.10247761011123657,"This movie is a story of a Catholic nun as an advisor of convicted killer on death row. The movie describes what she does as a nun, who does not have any productive role. She might have had doubt in her actual role. But eventually she does the role only a nun could do, who has nothing but faith in Christ. In America, there are so many movies that describe condemned criminals or jails. Those scenes, especially execution, are too much different from Japan.","Failed"
1.0,1.0,1.0,0.0018192529678344727,"i honestly dont know why so many people hate this movie, i have always thought that it was one of my absolute faves. the fight with tiger and his men rocked, the fight with the pirates with the axes rocked, the whole skit with everyone trying to avoid one another in the house is pure genious...ok so it didnt have the requisite kick ass final confrontation but the manchus were pretty good. i give it a 8/10.",1.0,0.0018192529678344727,"i honestly dont know why so many people hate this movie, i have always thought that it was one of my absolute faves. the fight with tiger and his men rocked, the fight with the pirates with the axes rocked, the whole skit with everyone trying to avoid one another in the house is pure genious...ok so it didnt have the requisite kick ass final confrontation but the manchus were pretty good. i give it a 8/10.","Failed"
1.0,1.0,1.0,0.0027242302894592285,"This movie is just too funny, a totally non-PC gangster romp. If Mel Brooks made a picture about the Mob in the 30's, it would probably look like this. Too many great one-liners to to remember, and while its not for everyone, anyone who DOESNT laugh a whole bunch of times doesnt have a pulse. So, put it on and LAUGH you Iceholes!!!",1.0,0.0027242302894592285,"This movie is just too funny, a totally non-PC gangster romp. If Mel Brooks made a picture about the Mob in the 30's, it would probably look like this. Too many great one-liners to to remember, and while its not for everyone, anyone who DOESNT laugh a whole bunch of times doesnt have a pulse. So, put it on and LAUGH you Iceholes!!!","Failed"
1.0,1.0,1.0,0.002379477024078369,"The Andrew Davies adaptation of the Sarah Waters' novel was excellent. The characters of Nan and and Kitty were superbly portrayed by Rachael Stirling and Kelley Hawes respectively. The whole series was a total joy to watch. It caught the imagination of everyone across the board, whether straight or gay. I wish there could be a sequel!",1.0,0.002379477024078369,"The Andrew Davies adaptation of the Sarah Waters' novel was excellent. The characters of Nan and and Kitty were superbly portrayed by Rachael Stirling and Kelley Hawes respectively. The whole series was a total joy to watch. It caught the imagination of everyone across the board, whether straight or gay. I wish there could be a sequel!","Failed"
0.0,1.0,0.0,0.0007865428924560547,"I am almost tempted to demand my money back from the video store. This movie plumbs the depths of inanity and is almost completely unwatchable. I NEVER bail out of a film early but this was painful to view. A thorough waste of celluloid. My vote 1/10 (it would have been zero).",0.0,0.0007865428924560547,"I am almost tempted to demand my money back from the video store. This movie plumbs the depths of inanity and is almost completely unwatchable. I NEVER bail out of a film early but this was painful to view. A thorough waste of celluloid. My vote 1/10 (it would have been zero).","Failed"
1.0,1.0,1.0,0.0009076595306396484,"One of the most underrated comedies. Dan Akroyd is hilarious in this over the top role; Charles Grodin gives a performance nearly as good as in ""Midnight Run;"" and Walter Matthau gives a superb comedic performance in this sometimes subdued, sometimes wacky film. Akroyd and Matthau have great chemistry together....",1.0,0.0009076595306396484,"One of the most underrated comedies. Dan Akroyd is hilarious in this over the top role; Charles Grodin gives a performance nearly as good as in ""Midnight Run;"" and Walter Matthau gives a superb comedic performance in this sometimes subdued, sometimes wacky film. Akroyd and Matthau have great chemistry together....","Failed"
1.0,1.0,1.0,0.0022640228271484375,"Hello. This movie is.......well.......okay. Just kidding! ITS AWESOME! It's NOT a Block Buster smash hit. It's not meant to be. But its a big hit in my world. And my sisters. We are rockin' Rollers. GO RAMONES!!!! This is a great movie.............. For ME!",1.0,0.0022640228271484375,"Hello. This movie is.......well.......okay. Just kidding! ITS AWESOME! It's NOT a Block Buster smash hit. It's not meant to be. But its a big hit in my world. And my sisters. We are rockin' Rollers. GO RAMONES!!!! This is a great movie.............. For ME!","Failed"
0.0,1.0,0.0,0.0035563111305236816,"The stories were pretty weird, not really funny and not really cunning. I'm not sure what the point of the stories was .. The first story was actually mostly sick, the second was just really really pathetic and the third was only weird (the fake baby was actually quite badly made).",0.0,0.0035563111305236816,"The stories were pretty weird, not really funny and not really cunning. I'm not sure what the point of the stories was .. The first story was actually mostly sick, the second was just really really pathetic and the third was only weird (the fake baby was actually quite badly made).","Failed"
0.0,1.0,0.0,0.0030894875526428223,"This appalling film somehow saw the light of day in 1988. It looks and sounds as if it had been produced 20 or 30 years earlier, and features some of the worst songs ever included in a major motion picture. I weep for the parents and children who paid top dollar to see this.",0.0,0.0030894875526428223,"This appalling film somehow saw the light of day in 1988. It looks and sounds as if it had been produced 20 or 30 years earlier, and features some of the worst songs ever included in a major motion picture. I weep for the parents and children who paid top dollar to see this.","Failed"
0.0,1.0,0.0,0.000783085823059082,"This piece ain't really worth a comment.. It's simply the worst ""horror"" movie i have ever seen. The actors are bad as bad can be and the whole plot is so silly it nearly made me cry. Shame on you I say!!",0.0,0.000783085823059082,"This piece ain't really worth a comment.. It's simply the worst ""horror"" movie i have ever seen. The actors are bad as bad can be and the whole plot is so silly it nearly made me cry. Shame on you I say!!","Failed"
1.0,1.0,1.0,0.0009198188781738281,"A great and truly independent film that hit most of my emotions and carried me into another world. Isn't this why we go to the movies? I was especially impressed with the editing and the music, the combination of which was very transportive.",1.0,0.0009198188781738281,"A great and truly independent film that hit most of my emotions and carried me into another world. Isn't this why we go to the movies? I was especially impressed with the editing and the music, the combination of which was very transportive.","Failed"
1.0,1.0,1.0,0.0019044280052185059,"Let me just say that GRANNY was extremely well made with the horror violence and sure suspense moves!!!!!! the best indie horror movie I have ever seen that is only 58 minutes long...It is my 5 out of 20 most favorite movie of all time. You people should love this. I give it a 10 out of 10!!!",1.0,0.0019044280052185059,"Let me just say that GRANNY was extremely well made with the horror violence and sure suspense moves!!!!!! the best indie horror movie I have ever seen that is only 58 minutes long...It is my 5 out of 20 most favorite movie of all time. You people should love this. I give it a 10 out of 10!!!","Failed"
1.0,1.0,1.0,0.0009229183197021484,"As someone who has lived with cerebral palsey for over forty years, I find this movie to be inspirational. If someone with such a severe case of CP as Christie Brown has can do so much, then there's no reason that I couldn't achieve my own dreams. Daniel Day-Lewis and Brenda Fricker both give awesome performances.<br /><br />",1.0,0.0009229183197021484,"As someone who has lived with cerebral palsey for over forty years, I find this movie to be inspirational. If someone with such a severe case of CP as Christie Brown has can do so much, then there's no reason that I couldn't achieve my own dreams. Daniel Day-Lewis and Brenda Fricker both give awesome performances.<br /><br />","Failed"
0.0,1.0,0.0,0.0036037564277648926,"I enjoyed Carax's ""Les Amants du Pont Neuf"" and was therefore expecting this film to be of a similar standard. Well, the first 10 minutes were OK, but then it disintegrates into a rather pretentious journey of a young man looking for the essence of life. A sad disappointment.",0.0,0.0036037564277648926,"I enjoyed Carax's ""Les Amants du Pont Neuf"" and was therefore expecting this film to be of a similar standard. Well, the first 10 minutes were OK, but then it disintegrates into a rather pretentious journey of a young man looking for the essence of life. A sad disappointment.","Failed"
0.0,1.0,0.0,0.0006737709045410156,"Did anybody succeed in getting in this movie?<br /><br />It's a total mess to me: a vague historical/sentimental context instead of a plot, a pretentious imagery as mise en scene and it lasts two hours!<br /><br />Shame on those who wasted money here.",0.0,0.0006737709045410156,"Did anybody succeed in getting in this movie?<br /><br />It's a total mess to me: a vague historical/sentimental context instead of a plot, a pretentious imagery as mise en scene and it lasts two hours!<br /><br />Shame on those who wasted money here.","Failed"
1.0,1.0,1.0,0.000698089599609375,"I loved this movie and will watch it again. Original twist to Plot of Man vs Man vs Self. I think this is Kurt Russell's best movie. His eyes conveyed more than most actors words. Perhaps there's hope for Mankind in spite of Government Intervention?",1.0,0.000698089599609375,"I loved this movie and will watch it again. Original twist to Plot of Man vs Man vs Self. I think this is Kurt Russell's best movie. His eyes conveyed more than most actors words. Perhaps there's hope for Mankind in spite of Government Intervention?","Failed"
1.0,1.0,1.0,0.006457328796386719,"Rainbow Brite and the star Stealer is not for people who were born before 1980 or after 1989. Most of those people would not appreciate the great things that are 80's cartoons. The fact that Rainbow Brite was made into a movie is a guilty pleasure for many of us who remember watching the tv show as a child. Granted, much of the dialogue is quite amusing and silly, and the plot is nonexistant to pointless, but it's a very cool movie none the less.",1.0,0.006457328796386719,"Rainbow Brite and the star Stealer is not for people who were born before 1980 or after 1989. Most of those people would not appreciate the great things that are 80's cartoons. The fact that Rainbow Brite was made into a movie is a guilty pleasure for many of us who remember watching the tv show as a child. Granted, much of the dialogue is quite amusing and silly, and the plot is nonexistant to pointless, but it's a very cool movie none the less.","Failed"
0.0,1.0,0.0,0.0019095540046691895,"This film so NOT funny - such a waste of great stars, who seem to be caught up so in their own stardom that they forget. Only shining moments belong to John Cleese as the hotel manager who likes to dress up - you almost fall out of your chair with helpless laughter when he dances to Donna Summer's ""Bad Girls"" while wearing high heels, a mink coat and a dainty hat. The rest: FORGET IT!",0.0,0.0019095540046691895,"This film so NOT funny - such a waste of great stars, who seem to be caught up so in their own stardom that they forget. Only shining moments belong to John Cleese as the hotel manager who likes to dress up - you almost fall out of your chair with helpless laughter when he dances to Donna Summer's ""Bad Girls"" while wearing high heels, a mink coat and a dainty hat. The rest: FORGET IT!","Failed"
0.0,1.0,0.0,0.000908970832824707,"The script is very weak & there is no depth in the characters. The story telling is not the importing thing here. The unnecessary action & Scenes does not really help this one. One of the worst movies in Sweden´s history of films.",0.0,0.000908970832824707,"The script is very weak & there is no depth in the characters. The story telling is not the importing thing here. The unnecessary action & Scenes does not really help this one. One of the worst movies in Sweden´s history of films.","Failed"
0.0,1.0,0.0,0.0037784576416015625,"The ""film"" consists of the audition tapes of the ""Surrender girls"" and some footage from previous films. It's not hot or even suitable for late night viewing on Cinemax. Only an adolescent boy could be interested in Auditions from Beyond. I recommend avoiding this one.",0.0,0.0037784576416015625,"The ""film"" consists of the audition tapes of the ""Surrender girls"" and some footage from previous films. It's not hot or even suitable for late night viewing on Cinemax. Only an adolescent boy could be interested in Auditions from Beyond. I recommend avoiding this one.","Failed"
1.0,1.0,1.0,0.0007623434066772461,"Make sure you make this delightful comedy part of your holiday season! If you admire Dennis Morgan or Barbara Stanwyck, this film is a fun one to watch. They really work well together as you would see in this movie. The whole cast was very entertaining. Since I'm a Dennis Morgan fan, this film was a real treat! But...everyone can enjoy it! Recommended!",1.0,0.0007623434066772461,"Make sure you make this delightful comedy part of your holiday season! If you admire Dennis Morgan or Barbara Stanwyck, this film is a fun one to watch. They really work well together as you would see in this movie. The whole cast was very entertaining. Since I'm a Dennis Morgan fan, this film was a real treat! But...everyone can enjoy it! Recommended!","Failed"
1.0,1.0,1.0,0.0010699629783630371,"As an adventure mini-series, this is about as good as it gets. I viewed it when it was originally shown on HBO. Sigrid is totally believable in her role as Philadelphia, and the whole production was first rate! See all 400 minutes of it if you can. I highly recommend this mini-series. Amazing that I can't rate it officially, but for you readers/users I will let you know it's a solid 10!",1.0,0.0010699629783630371,"As an adventure mini-series, this is about as good as it gets. I viewed it when it was originally shown on HBO. Sigrid is totally believable in her role as Philadelphia, and the whole production was first rate! See all 400 minutes of it if you can. I highly recommend this mini-series. Amazing that I can't rate it officially, but for you readers/users I will let you know it's a solid 10!","Failed"
1.0,1.0,1.0,0.0026454925537109375,"MYSTERY MEN has got to be THE stupidest film I've ever seen, but what a film! I thought it was fabulous, excellent and impressive. It was funny, well-done and nice to see ridiculous Super Heroes for a change! And being able to pull it off! This was great! I'll definitely watch it again!",1.0,0.0026454925537109375,"MYSTERY MEN has got to be THE stupidest film I've ever seen, but what a film! I thought it was fabulous, excellent and impressive. It was funny, well-done and nice to see ridiculous Super Heroes for a change! And being able to pull it off! This was great! I'll definitely watch it again!","Failed"
1.0,1.0,1.0,0.0018724799156188965,"<br /><br />Robot jox is a great little film ok some of the sets are bad and the acting is not that great but the special effects are very good for a film of this size and age. You have to remember that this film is over 10 years old now and was made very cheaply in the 1st place so you cant moan to much about the bad parts. So just sit back and watch a cool film with great big robots in it.",1.0,0.0018724799156188965,"<br /><br />Robot jox is a great little film ok some of the sets are bad and the acting is not that great but the special effects are very good for a film of this size and age. You have to remember that this film is over 10 years old now and was made very cheaply in the 1st place so you cant moan to much about the bad parts. So just sit back and watch a cool film with great big robots in it.","Failed"
0.0,1.0,0.0,0.0027202367782592773,"Nice attempt to bring Shakespearian language alive in a post-apocalyptic setting, but the final result is dreadful. Futuristic Liverpool is not convincing at all; the budget was obviously not very big, but the production designer could have come up with a slightly more creative approach to the matter. Alex Cox has made some good films, e.g. Repo Man and Highway Patrol Man, but i really don't know what he was thinking here. Just an opinion.",0.0,0.0027202367782592773,"Nice attempt to bring Shakespearian language alive in a post-apocalyptic setting, but the final result is dreadful. Futuristic Liverpool is not convincing at all; the budget was obviously not very big, but the production designer could have come up with a slightly more creative approach to the matter. Alex Cox has made some good films, e.g. Repo Man and Highway Patrol Man, but i really don't know what he was thinking here. Just an opinion.","Failed"
1.0,1.0,1.0,0.0019387602806091309,"I have been an avid chipmunk fan since the late 70's - early 80's. When this movie came out, it was a must to see it. And after seeing it, I went right over and bought it! The movie is great, I love the animated action it brings, and the music is great (yes, I bought the soundtrack on CD...) A recommended video for everyone to watch and enjoy!",1.0,0.0019387602806091309,"I have been an avid chipmunk fan since the late 70's - early 80's. When this movie came out, it was a must to see it. And after seeing it, I went right over and bought it! The movie is great, I love the animated action it brings, and the music is great (yes, I bought the soundtrack on CD...) A recommended video for everyone to watch and enjoy!","Failed"
0.0,1.0,0.0,0.0024843215942382812,"I would love to have that two hours of my life back. It seemed to be several clips from Steve's Animal Planet series that was spliced into a loosely constructed script. Don't Go, If you must see it, wait for the video ...",0.0,0.0024843215942382812,"I would love to have that two hours of my life back. It seemed to be several clips from Steve's Animal Planet series that was spliced into a loosely constructed script. Don't Go, If you must see it, wait for the video ...","Failed"
1.0,1.0,1.0,0.0010465383529663086,"Fun story of a regular guy with big dreams, this low budget film really hits home showing what it is like trying to become an acting success. Great performances by Lou Myers and Brian's neighbor, Alex. I giggled alot and even cried a little.<br /><br />",1.0,0.0010465383529663086,"Fun story of a regular guy with big dreams, this low budget film really hits home showing what it is like trying to become an acting success. Great performances by Lou Myers and Brian's neighbor, Alex. I giggled alot and even cried a little.<br /><br />","Failed"
1.0,1.0,1.0,0.0011650919914245605,"One of the funniest, most romantic, and most musical movies ever; definitely worth renting/buying especially if you have a taste for older style of cinematography.<br /><br /> The animals and the songs alone will make you smile while watching the movie. A definite must for Madonna fans. :o)",1.0,0.0011650919914245605,"One of the funniest, most romantic, and most musical movies ever; definitely worth renting/buying especially if you have a taste for older style of cinematography.<br /><br /> The animals and the songs alone will make you smile while watching the movie. A definite must for Madonna fans. :o)","Failed"
0.0,1.0,0.0,0.0026530027389526367,"this movie is, despite its ""independent"" status, a stupid hollywood version of a nauseating mother-daughter relationship. it wasnt that bad at first, but somewhere during the course of the movie--around the time that the daughter goes out with that guy, i think--it turns into a cheesey mother-daughter bonding movie. im sorry, but i dont know of any mothers who have that kind of relationship with their daughter...its probably better that way, though.",0.0,0.0026530027389526367,"this movie is, despite its ""independent"" status, a stupid hollywood version of a nauseating mother-daughter relationship. it wasnt that bad at first, but somewhere during the course of the movie--around the time that the daughter goes out with that guy, i think--it turns into a cheesey mother-daughter bonding movie. im sorry, but i dont know of any mothers who have that kind of relationship with their daughter...its probably better that way, though.","Failed"
1.0,1.0,1.0,0.019651710987091064,"When I saw this movie at age 6, it was in the CHILDRENS' section at Erols Video because it was animation. We watched it and it was a whole different ball game! A very violent story and graphic deaths are VERY entertaining and compelling, but not for children. Avoid for family viewing, my mom nearly had a heart attack and ripped the video apart!",1.0,0.019651710987091064,"When I saw this movie at age 6, it was in the CHILDRENS' section at Erols Video because it was animation. We watched it and it was a whole different ball game! A very violent story and graphic deaths are VERY entertaining and compelling, but not for children. Avoid for family viewing, my mom nearly had a heart attack and ripped the video apart!","Failed"
1.0,1.0,1.0,0.0026535987854003906,"that kid a is such a babe; this movie was no Titan A.E.(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider makes wanna cry; includes some of the most entertaining characters i've seen in disney film",1.0,0.0026535987854003906,"that kid a is such a babe; this movie was no Titan A.E.(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider makes wanna cry; includes some of the most entertaining characters i've seen in disney film","Failed"
0.0,1.0,0.0,0.000727236270904541,"What does this movie have? Lots of gunfire and expensive effects. Nothing makes sense on any other level.<br /><br />Watching Arnold cry is seeing acting so bad that it is laughable. The plot is ludicrous.<br /><br />If you think the Devil will be impressed by a bad actor with a machine gun, well, this movie is for you!",0.0,0.000727236270904541,"What does this movie have? Lots of gunfire and expensive effects. Nothing makes sense on any other level.<br /><br />Watching Arnold cry is seeing acting so bad that it is laughable. The plot is ludicrous.<br /><br />If you think the Devil will be impressed by a bad actor with a machine gun, well, this movie is for you!","Failed"
1.0,1.0,1.0,0.004255712032318115,"A widely unknown strange little western with mindblowing colours (probably the same material as it was used in ""Johnny Guitar"", I guess ""Trucolor"" or something, which makes blood drips look like shining rubies), nearly surrealistic scenes with twisted action and characters. Something different, far from being a masterpiece, but there should be paid more attention to this little gem in western encyclopedias.",1.0,0.004255712032318115,"A widely unknown strange little western with mindblowing colours (probably the same material as it was used in ""Johnny Guitar"", I guess ""Trucolor"" or something, which makes blood drips look like shining rubies), nearly surrealistic scenes with twisted action and characters. Something different, far from being a masterpiece, but there should be paid more attention to this little gem in western encyclopedias.","Failed"
1.0,1.0,1.0,0.001056969165802002,"A must see by all - if you have to borrow your neighbors kid to see this one. Easily one of the best animation/cartoons released in a long-time. It took the the movies Antz to a whole new level. Do not mistake the two as being the same movie - although in principle the movies plot is similiar. Just go and enjoy.",1.0,0.001056969165802002,"A must see by all - if you have to borrow your neighbors kid to see this one. Easily one of the best animation/cartoons released in a long-time. It took the the movies Antz to a whole new level. Do not mistake the two as being the same movie - although in principle the movies plot is similiar. Just go and enjoy.","Failed"
